"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","converged","reason","n_obs","n_test","n_total","P","J","n_params","ridge_lambda","intercept_ridge","max_iter","tol","iterations","final_loss","gradient_norm","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","alpha","prompt_eff_mean","prompt_eff_sd","item_diff_mean","item_diff_sd","score_rule","w1","mean_abs_error","prompt_mae","prompt_rmse","q25_abs_error","q50_abs_error","q75_abs_error"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","2","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","659.628406808373","0.012236310641525744","0.21987465199724882","0.07119098335931597","0.2689075971874163","0.07831466729652775","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6855602012487654","0.04373902524310151","0.5982655130527776","0.6611120157464356","0.6846093992434693","0.7125387322668009","0.7978255368230357","4.5404921308948385","1.5681900222830335e-17","0.6207112906618689","-3.019806626980426e-16","9.472105452080596","observed_true_unobserved_fitted_probability_imputation","0.009034724463520962","0.0036397987512346575","0.01903754484182414","0.024762021209676834","0.0011120157464356017","0.015390600756530648","0.0025387322668009027"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","3","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","658.2630709323216","0.06477360820368348","0.21941952789787733","0.07020307980336105","0.26966914537940373","0.08074927144902493","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6876419702751417","0.046574770049272275","0.5747356295800984","0.6577699946997684","0.6921037057506879","0.7150186084760118","0.8127674140551807","4.182995190655531","4.440892098500626e-18","0.6610736275191477","-3.552713678800501e-17","9.509564888066627","observed_true_unobserved_fitted_probability_imputation","0.009041237273266521","0.0015580297248583008","0.019947275680195317","0.024548638215300605","0.0022300053002316522","0.007896294249312041","0.0050186084760118765"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","4","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","660.7742160446617","0.01751116730198454","0.22025658830114506","0.07022229024852114","0.2804164501196085","0.08183629221446981","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6887244649792121","0.045068158921381496","0.5909167463369583","0.6562131245764831","0.6861881363722501","0.7121505472420452","0.7927786005076561","4.214529892384444","1.1102230246251566e-18","0.6467191012732723","-1.9539925233402755e-16","9.471627160272938","observed_true_unobserved_fitted_probability_imputation","0.009418639017769577","0.00047553502078789833","0.020445001952086966","0.024675939993094895","0.0037868754235169666","0.013811863627749887","0.00215054724204522"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","5","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","657.5725390572757","0.008506266437015358","0.21918929996635356","0.07102979424959951","0.28178774731376116","0.07938948161213105","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.689173481704251","0.04234779702424606","0.5919849061709452","0.6591730311112332","0.6890805571577334","0.7235519321422826","0.7974802661580352","4.2744924200807795","2.2204460492503132e-17","0.6007025503725519","-1.2434497875801754e-16","9.671520613471989","observed_true_unobserved_fitted_probability_imputation","0.007630819142490768","2.6518295749067278e-05","0.020321924971266937","0.024024304432962516","0.0008269688887668769","0.010919442842266536","0.013551932142282674"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","6","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","43","652.4879248882527","0.029482998985247835","0.21749439499677115","0.06925811111145173","0.2958087481241074","0.08066208652015693","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6892902207198576","0.04564155704100154","0.5764607847563387","0.6517217779143443","0.6935113667914492","0.7215911880523176","0.7959787099027729","4.031497589795387","2.7755575615628914e-17","0.655578670055609","-3.552713678800501e-17","9.774469123869535","observed_true_unobserved_fitted_probability_imputation","0.0080248733590517","9.022071985753666e-05","0.01618654119033773","0.021723529208748538","0.008278222085655762","0.006488633208550754","0.011591188052317625"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","7","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","37","635.1899292893339","0.05232275791831745","0.21172852765094521","0.06791651842494546","0.3005532213052174","0.08402266569093958","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6932882312577597","0.042837541825733766","0.5820328570560968","0.6608207319809988","0.6965796282860723","0.7248232173092742","0.7947704018485038","4.0554773745156645","-2.220446049250313e-18","0.6389518448597973","-1.2434497875801754e-16","9.359471907058879","observed_true_unobserved_fitted_probability_imputation","0.007675962974179273","0.0040882312577597","0.016203234659669906","0.02285610134256789","0.0008207319809987457","0.003420371713927617","0.014823217309274273"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","8","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","34","656.6388087487297","0.01051588190466635","0.2188781023375074","0.06973071804719563","0.27476727510936155","0.08074308814488546","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6887485577895517","0.04616527942536014","0.6130070116502893","0.6611092308102288","0.6919464949527402","0.7222325587717555","0.8336506657146766","4.220913397606694","1.7763568394002505e-17","0.6843736170238489","-5.329070518200751e-17","9.524128072212934","observed_true_unobserved_fitted_probability_imputation","0.008447370224657549","0.00045144221044834953","0.01913120436982937","0.02454723937011236","0.001109230810228734","0.008053505047259768","0.012232558771755553"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","9","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","687.2781131859301","0.014122555375124144","0.22909121659552656","0.07378394141029704","0.26071757578865856","0.0754817872960437","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6864439895209822","0.0476521748422104","0.576132003315008","0.6636716504862693","0.694469453122773","0.7153594427941736","0.7953104793337537","4.217573501038213","8.881784197001253e-18","0.6464901772972799","-3.552713678800501e-17","9.48469589376009","observed_true_unobserved_fitted_probability_imputation","0.009655453055992","0.0027560104790178563","0.018628678373946272","0.02335035076751797","0.0036716504862692734","0.005530546877226983","0.005359442794173663"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","10","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","653.6239109229085","0.04497820930275756","0.21787314552210268","0.06947767743988119","0.2921306585004171","0.0797964519341126","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6877544872024396","0.04534040251123683","0.5928644513430599","0.6577634803369886","0.69105935956173","0.7215384783246219","0.8122446767035896","4.24301713104415","7.771561172376097e-18","0.6550724505387847","0.0","9.496064717904842","observed_true_unobserved_fitted_probability_imputation","0.00831031015416751","0.0014455127975604443","0.018585999158651084","0.023916356628520725","0.002236519663011416","0.00894064043826992","0.011538478324621959"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","11","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","42","648.4946611823148","0.005704345834317941","0.2161633719533082","0.0686230639718259","0.2728593077059631","0.08238485567449601","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6912190683073338","0.042688602175117406","0.5936447101779276","0.654239887579283","0.6950175939714961","0.7213442849395701","0.8267330524761374","4.38726624933546","-1.3322676295501878e-17","0.6403665710833731","1.4210854715202004e-16","9.571872885693907","observed_true_unobserved_fitted_probability_imputation","0.006251663207553326","0.0020190683073337823","0.01665985983190754","0.02245105831275513","0.005760112420717056","0.004982406028503861","0.011344284939570182"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","12","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","34","634.2249019194284","0.02747533820748692","0.21140672605333494","0.06726735470527238","0.2881949034651224","0.08441829088493531","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6924244379968436","0.04127129046860512","0.5964955944701326","0.6617419282344028","0.6975134344830408","0.7221448038162644","0.8038338510427504","4.670713830607405","3.885780586188048e-18","0.6136544350370929","1.9539925233402755e-16","9.759226077108519","observed_true_unobserved_fitted_probability_imputation","0.005839248468135798","0.0032244379968435766","0.018637954902344607","0.023593370423411995","0.0017419282344027787","0.0024865655169591383","0.012144803816264482"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","13","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","673.4667397897426","0.011935514328710053","0.2244874407041672","0.07226711901602734","0.25916461048923856","0.07830103174619163","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6888617194742755","0.043177139224707714","0.5932065930890974","0.6517104277071358","0.6937757595303377","0.7105380509251842","0.8013344518821895","4.1727708615696075","-4.440892098500626e-18","0.6041835503916687","-5.684341886080802e-16","9.437270481690193","observed_true_unobserved_fitted_probability_imputation","0.006542602465258938","0.0003382805257244881","0.01854374726600112","0.02286295791168589","0.0082895722928642","0.006224240469662301","0.0005380509251842192"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","14","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","40","655.3621566417536","0.03293442742081019","0.21845255639422972","0.06985350039793313","0.27599828352027367","0.07963131715682394","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6955100603080345","0.04143115041096216","0.6116204866234918","0.6629704021448194","0.6982710148396393","0.721939054753137","0.8261951297669432","4.006043439921654","-6.661338147750939e-18","0.6123137263990516","-4.263256414560601e-16","9.511428796007658","observed_true_unobserved_fitted_probability_imputation","0.00746884014978819","0.006310060308034493","0.016166048276940608","0.019514897753458188","0.002970402144819362","0.0017289851603606854","0.011939054753137057"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","15","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","31","648.4183177438908","0.015845066445704003","0.21613780606478247","0.06889551352792193","0.29665000009766423","0.08423243818630276","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6841694373240181","0.04624437126443487","0.5946427329508694","0.6451287427348055","0.6820656773521752","0.7184051198530752","0.8295858255864078","3.99185793682893","-4.163336342344337e-18","0.7005577244004536","-2.1316282072803005e-16","9.936683871363321","observed_true_unobserved_fitted_probability_imputation","0.012152924367956699","0.005030562675981898","0.019575959811418152","0.024238934989616552","0.01487125726519456","0.017934322647824796","0.008405119853075238"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","16","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","643.5766454149312","0.007483562837426816","0.21452400779286018","0.06821188995475135","0.28562234185315694","0.0847808869569642","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6910298473760217","0.04397353311035612","0.6003111518965241","0.6693793024708039","0.695801050776447","0.7118070520000208","0.8284688947178636","4.0599269859423135","1.5543122344752193e-17","0.6652303337648277","1.0658141036401502e-16","9.651557038472236","observed_true_unobserved_fitted_probability_imputation","0.00739019690039084","0.0018298473760216538","0.019615783415527457","0.025729566963419465","0.009379302470803874","0.004198949223552906","0.0018070520000208479"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","17","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","643.0001446244738","0.02009573554764971","0.2143317409890488","0.06937529264427043","0.31826833822432327","0.08227511267705336","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6878895592255593","0.04515517685532699","0.6071606705452919","0.6518128493196329","0.6983957450008426","0.7158696028552142","0.7846217112181465","4.471837928708632","-1.1102230246251566e-18","0.6517225997834163","1.5987211554602254e-16","9.960590953884939","observed_true_unobserved_fitted_probability_imputation","0.008169308970923777","0.0013104407744407576","0.02134815218162565","0.026739519341647536","0.008187150680367128","0.0016042549991573951","0.0058696028552142065"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","18","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","32","655.7485769123798","0.008335249045657156","0.21858126179761075","0.07051863739903894","0.2965333650992752","0.08031670983737035","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6944935008676666","0.04420434581475132","0.5602718816207005","0.6683859950866894","0.6967187550849091","0.7215678996890033","0.7965498701353055","4.317742013070187","-1.5543122344752193e-17","0.6327960333688681","5.506706202140776e-16","9.828386308273188","observed_true_unobserved_fitted_probability_imputation","0.008924614415925387","0.005293500867666556","0.020475016739553827","0.0254577069704195","0.008385995086689357","0.003281244915090853","0.011567899689003291"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","19","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","622.890997219684","0.041359437155202204","0.20762873985989438","0.06604649285004431","0.30116209305819913","0.08495503318362489","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6912170152184745","0.04238911744302725","0.6004218205812638","0.6644031136055137","0.692089111168994","0.7149992623824895","0.825388799344937","4.171628876503609","1.6653345369377347e-17","0.6614403673972048","2.486899575160351e-16","9.81319232593146","observed_true_unobserved_fitted_probability_imputation","0.006605841674127828","0.002017015218474416","0.01634712738075117","0.02056566035550455","0.004403113605513709","0.007910888831005991","0.004999262382489489"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","0","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","108","31.943751526253763","0.0070647011058846245","0.06380384317846623","0.02133596969010894","1.8892149085113075","0.15485093853027507","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6821329790343273","0.13166454965399976","0.35130660072872755","0.6091711713228601","0.7065527418435136","0.771683748980258","0.8817051279000038","11.682108500886738","4.263256414560601e-16","15.529342665704874","1.7763568394002506e-16","26.93914512559994","observed_true_unobserved_fitted_probability_imputation","0.06971856621494278","0.007067020965672688","0.09211767830129018","0.12645180111318668","0.05082882867713989","0.006552741843513621","0.06168374898025808"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","1","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","48","62.532677809298875","0.008229563648877261","0.12503977767410054","0.04009054008982317","1.0541290294023937","0.1265944125785075","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6907701344780607","0.09766117551965574","0.5162340860767636","0.6050747918927769","0.7023362343868774","0.7499977383078439","0.8980458497544994","7.066078615451627","1.0658141036401502e-16","6.229508312810072","1.7763568394002505e-17","15.465469958437732","observed_true_unobserved_fitted_probability_imputation","0.04860619866721576","0.0015701344780606474","0.07520956693851061","0.09277767880215303","0.05492520810722312","0.002336234386877467","0.03999773830784392"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","2","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","341","51.18972592030645","0.00796584321432297","0.10233283825776858","0.03402930070806315","2.0095319666127223","0.17094470667270564","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7068466356850874","0.153697162561318","0.03009333966168473","0.6366422415069559","0.7137278895011545","0.8196513949429617","0.9730156246633541","12.429217053363901","2.1316282072803005e-16","12.098350131612987","-3.907985046680551e-16","19.960511971904864","observed_true_unobserved_fitted_probability_imputation","0.07770592427238626","0.017646635685087397","0.1075039127167639","0.15504031822354603","0.023357758493044112","0.013727889501154555","0.10965139494296172"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","3","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","54","57.83091610894986","0.004173848498895906","0.11561287373589636","0.0373229780544275","1.774767092235101","0.16534369269420954","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6911997132470984","0.1381220897304973","0.11442055262245214","0.6417519802645844","0.6878034329359844","0.773175699321819","0.9851467856561145","10.72010652675904","-8.881784197001253e-17","12.043875484641097","4.263256414560601e-16","20.56128875650513","observed_true_unobserved_fitted_probability_imputation","0.06379809193201731","0.001999713247098356","0.09790228592312243","0.13843152051496527","0.018248019735415677","0.012196567064015507","0.06317569932181899"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","4","False","STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","1000","12.568607779566506","0.003755191558625535","0.02497475927736467","0.008284397122852966","2.9330374309894127","0.20304022193994997","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6411823468159106","0.19414477655081552","0.06020267023213402","0.6296182992309843","0.6757719318478924","0.7211681976298933","0.9642288945970282","14.77356913203295","3.907985046680551e-16","24.215204134150152","-1.4210854715202004e-16","36.75314760436618","observed_true_unobserved_fitted_probability_imputation","0.09861923337309848","0.04801765318408946","0.12477600776250743","0.19598664192872864","0.030381700769015696","0.02422806815210754","0.011168197629893295"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","5","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","59","61.719945154486766","0.007938672658630836","0.12339896017746187","0.04014890789381037","1.6466667837170257","0.16662737415836604","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6854061452553349","0.12811719613142356","0.3442708695558111","0.5999930288348376","0.6856003674441555","0.7773349230989095","0.9240654673328805","8.963288210289742","5.329070518200751e-17","10.240632296006208","-5.861977570020827e-16","19.014789128458958","observed_true_unobserved_fitted_probability_imputation","0.07043007257777983","0.0037938547446650928","0.0917263258583008","0.12035451737709187","0.060006971165162404","0.014399632555844422","0.06733492309890954"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","6","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","125","34.78014368435233","0.010122891721910934","0.06950033467636794","0.02152458732148167","1.9488774060014664","0.16224917950457896","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7170837398251965","0.14748373414965332","0.026535031730904587","0.6804738232411905","0.7203147799157431","0.792425816506251","0.9693047562049399","12.10952974203183","2.842170943040401e-16","14.03374969696014","4.263256414560601e-16","22.541844567346562","observed_true_unobserved_fitted_probability_imputation","0.07708151872166624","0.02788373982519643","0.10550261761478649","0.14147173851996211","0.020473823241190514","0.020314779915743153","0.08242581650625103"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","7","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","61","55.897138969494414","0.013616813524041442","0.1117515285054493","0.0378738369355365","1.5721407815551454","0.1420482870259855","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7154001803853379","0.08752311465610922","0.53931824940996","0.647157809156901","0.7105534564773535","0.7904261336201861","0.9029034758127034","9.850468769867025","-2.1316282072803005e-16","8.483183012747208","-1.5987211554602254e-16","19.905495929342873","observed_true_unobserved_fitted_probability_imputation","0.04599874804007314","0.02620018038533789","0.07594226584762766","0.09233955981788647","0.01284219084309901","0.010553456477353507","0.08042613362018614"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","8","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","64","40.806055166922455","0.0017711272653210674","0.08156702827452002","0.025531224356093146","1.5637669019958667","0.15124110769527824","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6816446755076581","0.12835145891148578","0.1636989176978999","0.6177385550851789","0.6782558239123517","0.7472631166906897","0.9947103980866149","9.860269699482913","2.842170943040401e-16","10.185510120629163","3.019806626980426e-16","20.101336073178828","observed_true_unobserved_fitted_probability_imputation","0.060973314821690536","0.007555324492341975","0.08456438347806104","0.11575372782778344","0.04226144491482109","0.021744176087648226","0.03726311669068971"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","9","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","48","57.005442857238315","0.005219019607632121","0.113961048827563","0.03828341593223546","1.8024943218939213","0.16385301775352254","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6660051457626895","0.13736188275477307","0.1789368559471281","0.6000632871230098","0.6592809868296251","0.758157102589784","0.8847227038205229","9.914765412189128","-3.5971225997855074e-16","11.330496594005334","3.552713678800501e-17","20.973677038689278","observed_true_unobserved_fitted_probability_imputation","0.08098922083308022","0.02319485423731049","0.09691955774372346","0.12499511462091258","0.059936712876990206","0.04071901317037485","0.04815710258978401"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","10","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","48","60.45300387448318","0.015699325744337734","0.1208552171596548","0.04068907727646041","1.4924814786281126","0.14142712922039374","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6916688889584226","0.11562097408401042","0.20831247590060514","0.6533696155544736","0.6966541607546094","0.7678852281622786","0.8431626955236201","11.318934275565635","1.0658141036401502e-16","9.384854818984772","7.105427357601002e-17","21.667348285835036","observed_true_unobserved_fitted_probability_imputation","0.0529731103501149","0.002468888958422566","0.07792535431947317","0.10273936653729547","0.006630384445526438","0.0033458392453905583","0.05788522816227859"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","11","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","58","50.16740681419049","0.017188843534592605","0.10026241158643029","0.033029509359331605","1.8371732211417426","0.15430073046140322","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7021992734948246","0.11439056080789867","0.27451246880566216","0.6376833111153358","0.7113148876799271","0.7805038341925578","0.9684350261957038","11.292996336269226","0.0","13.500921379922266","-2.1316282072803005e-16","25.320964662176053","observed_true_unobserved_fitted_probability_imputation","0.057284027710989935","0.012999273494824548","0.08073962060202033","0.1088518471577293","0.022316688884664204","0.011314887679927166","0.07050383419255779"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","12","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","116","42.457097586000536","0.002399678666879413","0.08483378203282611","0.02749312069280014","1.7894952855031059","0.15469061183656926","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6717966801092052","0.1366722106673147","0.2334401030177274","0.5990454840858398","0.6860461205750128","0.7757786710842055","0.9141645028891416","10.82782557891614","-5.2180482157382354e-17","13.270108977609077","-3.1974423109204507e-16","26.928221578225422","observed_true_unobserved_fitted_probability_imputation","0.06761835765408376","0.0174033198907948","0.08900623528152121","0.12353079800904478","0.060954515914160234","0.013953879424987159","0.06577867108420554"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","13","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","500","4500","5000","50","100","151","1e-06","0.0","1000","1e-07","271","39.95082303208479","0.013327977451691045","0.07975194172908084","0.025185343639116817","2.0383075771063384","0.15793673935917507","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7016537191819077","0.10420699697953774","0.445134882114331","0.624997389310868","0.7185537433769642","0.7700555723654762","0.9078438936993543","13.740172063367535","4.973799150320702e-16","19.767647602920565","-7.105427357601002e-16","36.315047447459435","observed_true_unobserved_fitted_probability_imputation","0.05784611958569077","0.01245371918190763","0.08459891173106385","0.10231201197784884","0.03500261068913202","0.01855374337696425","0.060055572365476206"
