"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","converged","iterations","gradient_norm","n_obs","n_test","n_total","n_params","design_rank","final_loss","newton_jitter","reason","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","sigma_intercept","sigma_prompt","sigma_item","lambda_intercept","lambda_prompt","lambda_item","alpha","prompt_eff_mean","prompt_eff_sd","item_diff_mean","item_diff_sd","score_rule"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","10","True","6","4.827927629509606e-08","3000","2000","5000","151","149","951.8874737406925","0.0","gradient_norm_below_tol","0.26059094284162365","0.07468125584979123","0.2781307760975484","0.08120794877687025","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6880743064278887","0.04357633028539657","0.6047813179625671","0.6598759346744772","0.6892507031485454","0.7178527396022727","0.8100263985256199","5.0","1.0","1.0","0.04","1.0","1.0","1.2021300589959483","-3.3306690738754695e-18","0.35171320993497074","-6.217248937900877e-17","1.8370762861831698","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","11","True","6","4.619053669730518e-08","3000","2000","5000","151","149","943.1466957942048","0.0","gradient_norm_below_tol","0.2576355549287216","0.07345717715770701","0.28361677047973266","0.0837319831252517","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6910323910769413","0.039281429829779335","0.602670476142896","0.6574550500568875","0.6923745022149496","0.7182944158639222","0.8128300421985165","5.0","1.0","1.0","0.04","1.0","1.0","1.2208684789015238","-2.7755575615628915e-18","0.32255627318402846","-6.661338147750939e-17","1.8404060715269714","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","12","True","6","5.289585643862691e-08","3000","2000","5000","151","149","931.3050837714621","0.0","gradient_norm_below_tol","0.2532882201062153","0.07216340343688389","0.28930133705050415","0.08563806049332487","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6926702702910437","0.039448187276928774","0.6025675806452241","0.6710674978794738","0.6978370568374659","0.7218317415779764","0.7941385031633444","5.0","1.0","1.0","0.04","1.0","1.0","1.2423992235757924","7.771561172376097e-18","0.3224501039326823","-1.1102230246251566e-17","1.8469860112938978","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","13","True","6","4.2029097845537993e-08","3000","2000","5000","151","149","963.3765010154576","0.0","gradient_norm_below_tol","0.26555322650760194","0.07681058433459421","0.27540011299212","0.0803896206862968","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6892529014350743","0.04123998121513297","0.6037004522809518","0.6621844212678774","0.6960581165012617","0.7131070323455363","0.7925783049157812","5.0","1.0","1.0","0.04","1.0","1.0","1.2036407833889056","-1.1102230246251566e-18","0.3291038790016384","-3.3306690738754695e-17","1.8203910506305492","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","14","True","6","4.1956481449546544e-08","3000","2000","5000","151","149","946.9797424524493","0.0","gradient_norm_below_tol","0.25996970274315806","0.07462965262398343","0.28050430830396517","0.08254792344281253","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6955427681714385","0.03846153029095423","0.6145093747122076","0.6677463853358067","0.7007796181839343","0.7216719818475328","0.8070425314942685","5.0","1.0","1.0","0.04","1.0","1.0","1.2434700560865788","1.6653345369377347e-17","0.3134566039024328","-4.4408920985006264e-17","1.8237072982262428","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","15","True","6","4.423207325723439e-08","3000","2000","5000","151","149","951.3749550206106","0.0","gradient_norm_below_tol","0.2595809749195789","0.07422946213258164","0.2824941560055986","0.08319070680895094","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6842190490807276","0.04254047905953217","0.5966163311643773","0.6485196649753795","0.6821022899097074","0.708159162050531","0.8095201142135506","5.0","1.0","1.0","0.04","1.0","1.0","1.1771901661122537","4.996003610813204e-18","0.34780860278678827","0.0","1.851237803407691","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","16","True","6","4.632106474157438e-08","3000","2000","5000","151","149","941.1636581163496","0.0","gradient_norm_below_tol","0.25700139669349664","0.0733129852616073","0.2871435480452342","0.08515677955977691","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6914659153532707","0.0403994917049261","0.6114628051764958","0.6734259818472472","0.6950393490769122","0.7115190155900183","0.8144629577170853","5.0","1.0","1.0","0.04","1.0","1.0","1.2221257642650933","-2.7755575615628915e-18","0.3308470171667813","-4.662936703425657e-17","1.8392347572262808","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","17","True","6","6.591488772246928e-08","3000","2000","5000","151","149","945.9675982255646","0.0","gradient_norm_below_tol","0.25786915489168655","0.07434783256502689","0.28465300904730845","0.08252919895758577","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6877964667145555","0.04394344085640343","0.6036417230206643","0.6530126070660073","0.6971864672211677","0.7131287423492801","0.7871794665391376","5.0","1.0","1.0","0.04","1.0","1.0","1.216210204290017","-6.106226635438361e-18","0.3531506650477531","-3.3306690738754695e-17","1.849242395219968","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","18","True","6","5.080556804558237e-08","3000","2000","5000","151","149","950.3850714866549","0.0","gradient_norm_below_tol","0.26084314769949046","0.0752084210053243","0.28100803550629017","0.08216872090382472","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6944416976690545","0.04214891619274694","0.5642383038181568","0.6689462979702335","0.6943673501376569","0.722540466459703","0.7958464186984909","5.0","1.0","1.0","0.04","1.0","1.0","1.2416744272777875","-1.1102230246251566e-18","0.33840513099926656","2.2204460492503132e-17","1.8258475352044046","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","two_way_balanced","0.6","0.6","0.6","False","19","True","6","5.396975385126167e-08","3000","2000","5000","151","149","926.0284550516526","0.0","gradient_norm_below_tol","0.250780351345314","0.07107584311772569","0.2897229519638988","0.08588025478552566","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6911047880163526","0.039374068502850836","0.5988136048008366","0.6626490526360029","0.691335761067879","0.7120067030039133","0.8097923996129096","5.0","1.0","1.0","0.04","1.0","1.0","1.2346589641263839","3.191891195797325e-18","0.32732407407034586","6.661338147750939e-18","1.8588144241986282","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","0","True","5","4.168223590829841e-08","500","4500","5000","151","147","205.78647558598595","0.0","gradient_norm_below_tol","0.31211155610681246","0.08287423685776137","0.40524584321624046","0.12276125290795031","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.684107575905116","0.07041066225946756","0.4598880787298214","0.6510044416633319","0.6842977708743757","0.7334856869371292","0.8329963783279983","5.0","1.0","1.0","0.04","1.0","1.0","0.9144873336603967","-7.771561172376097e-18","0.3813478083350763","3.552713678800501e-17","0.9655796510342244","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","1","True","5","4.9180218068418614e-08","500","4500","5000","151","148","209.80177449027533","0.0","gradient_norm_below_tol","0.32716216922318814","0.09056171089338247","0.40881799271130154","0.12435894687069425","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6864173779009907","0.0789274726653771","0.5079478525347831","0.6438379736357497","0.681952314391487","0.741690384681742","0.8429755673473815","5.0","1.0","1.0","0.04","1.0","1.0","0.9332295018620327","-6.661338147750939e-18","0.42823112463045854","3.663735981263017e-17","0.9179513320665117","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","2","True","5","3.056075489914423e-07","500","4500","5000","151","147","204.209607605229","0.0","step_norm_below_tol","0.31868012704862747","0.08861531678846661","0.435316179631347","0.1368821923953334","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7059770347407229","0.08649071698140331","0.49871814039075646","0.6414849711782469","0.7116740364694158","0.7540952245851448","0.8698658454841156","5.0","1.0","1.0","0.04","1.0","1.0","1.0398754228862583","-5.551115123125783e-19","0.48793929282000464","2.4424906541753444e-17","0.8877942340863448","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","3","True","6","7.537989938548849e-15","500","4500","5000","151","148","208.16829025606228","0.0","gradient_norm_below_tol","0.32321527850928156","0.08906054650170506","0.41506358068397053","0.12761462203226145","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6887139667459823","0.06940552251670268","0.455192317262852","0.6554650064708594","0.6833811444428691","0.7337564618551466","0.8435365558347837","5.0","1.0","1.0","0.04","1.0","1.0","0.9418013192190955","1.6653345369377347e-17","0.377559091999186","1.3322676295501878e-17","0.9325799442224911","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","4","True","6","2.6312188870219208e-14","500","4500","5000","151","148","199.45903724463523","0.0","gradient_norm_below_tol","0.2971804929571633","0.07696395233955179","0.4002606142476219","0.12001579158015953","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6722805205051742","0.07241948443091811","0.49579064984288246","0.6341022446448692","0.6644311640467058","0.716578295680909","0.8522667241581366","5.0","1.0","1.0","0.04","1.0","1.0","0.858755865826956","-6.661338147750939e-18","0.39702378333923255","-1.3322676295501878e-17","0.9743390234250053","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","5","True","5","2.9655660658286572e-08","500","4500","5000","151","148","209.7365815569289","0.0","gradient_norm_below_tol","0.3336860586269453","0.09411011357309211","0.4321650965963647","0.13549233063132887","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6985836311470073","0.08387092562000817","0.49811639388602236","0.6493992794850775","0.690029958476577","0.7631495997205293","0.8527098509216664","5.0","1.0","1.0","0.04","1.0","1.0","0.9959216087042786","1.8873791418627663e-17","0.45405618771257794","-2.997602166487923e-17","0.8741243585941815","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","6","True","5","1.3389525725576692e-07","500","4500","5000","151","149","191.78071805995503","0.0","step_norm_below_tol","0.2923275945920506","0.07893986818007588","0.4280060188333376","0.13413582961942222","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7227645586615048","0.0834507373795819","0.5263967530766721","0.6835684551537065","0.7190917419935825","0.7788848667084161","0.8778695437130943","5.0","1.0","1.0","0.04","1.0","1.0","1.1415252293126077","2.220446049250313e-18","0.47877528523916996","4.5519144009631415e-17","0.8986502528616176","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","7","True","6","1.9893923259957993e-14","500","4500","5000","151","149","199.25509760509337","0.0","gradient_norm_below_tol","0.30965385477429475","0.0849161216436999","0.42311786051980665","0.13204224792191305","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7184130968234134","0.06970994483132731","0.5453552155655305","0.6758326141948774","0.7253954132784459","0.7664755784308099","0.8252485765923524","5.0","1.0","1.0","0.04","1.0","1.0","1.1065850028496065","-1.1102230246251566e-18","0.38947881549149965","-3.3306690738754695e-18","0.9066219105655444","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","8","True","5","5.66571310048983e-08","500","4500","5000","151","148","197.6377737474286","0.0","gradient_norm_below_tol","0.30126918661590935","0.0809190694214858","0.40959073653450506","0.1251496856173933","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6985360326610442","0.06265682205383853","0.5666066052199399","0.6535746434854889","0.6970592919884027","0.7581659228568121","0.8105991005688234","5.0","1.0","1.0","0.04","1.0","1.0","0.9926790310435534","1.1102230246251566e-18","0.34860897444306316","7.771561172376097e-18","0.9428736527317255","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","9","True","6","1.131744989431557e-14","500","4500","5000","151","149","208.19093943237738","0.0","gradient_norm_below_tol","0.3235057903674998","0.0896037418066116","0.41226365387756153","0.1262178586135744","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6759569036590133","0.0769893870249227","0.513491070303406","0.6272739909543062","0.6779270365807879","0.7282638730933377","0.814730695639181","5.0","1.0","1.0","0.04","1.0","1.0","0.8761434549952084","-1.1102230246251566e-18","0.4094691483769061","-1.8873791418627663e-17","0.9245790700078025","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","10","True","5","3.8009603926977065e-08","500","4500","5000","151","148","206.3097669825975","0.0","gradient_norm_below_tol","0.32563056807861357","0.09146913117294292","0.41099151997481603","0.12633078852336804","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7016981264755979","0.06061861339284511","0.5559086075386968","0.6722159507580456","0.6959079243989429","0.7458724759054534","0.788167391322938","5.0","1.0","1.0","0.04","1.0","1.0","1.0075956252244902","2.220446049250313e-18","0.3263641225590616","2.220446049250313e-18","0.9085963891798139","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","11","True","5","5.1829597437186774e-08","500","4500","5000","151","148","201.51632767470429","0.0","gradient_norm_below_tol","0.3159973148083768","0.08700160980159934","0.41715086102116433","0.1286964757477945","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7101468760718018","0.05622664196538769","0.5796481851593589","0.6721166005783313","0.7093238690011288","0.7406176822382031","0.8417519039233018","5.0","1.0","1.0","0.04","1.0","1.0","1.0522863151147674","6.661338147750939e-18","0.32154496143418926","-3.3306690738754695e-18","0.9096834910361653","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","12","True","5","3.399820253568731e-08","500","4500","5000","151","149","210.3039639499268","0.0","gradient_norm_below_tol","0.3218085802881405","0.08638880876900427","0.40772671726086346","0.12330722378537987","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6714551670707629","0.06949514517207545","0.4574080113389913","0.636013433941748","0.6720565032154134","0.731821438038837","0.80885649650673","5.0","1.0","1.0","0.04","1.0","1.0","0.8425292798581336","1.2212453270876722e-17","0.3683192968056558","-1.9984014443252817e-17","0.9646460452689273","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","13","True","5","4.890968549282674e-08","500","4500","5000","151","149","205.35525633998031","0.0","gradient_norm_below_tol","0.3211548487432798","0.08913655442503562","0.41560593614139235","0.1282508336373596","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7010995951033165","0.0730049371167001","0.49859239629806845","0.6738594241481789","0.6944366974887776","0.760392209701025","0.8331209326871517","5.0","1.0","1.0","0.04","1.0","1.0","1.0042890378084266","7.771561172376097e-18","0.3931086107650046","1.5543122344752193e-17","0.9097848311762444","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","14","True","5","9.611581450563585e-08","500","4500","5000","151","149","206.79053665694113","0.0","gradient_norm_below_tol","0.3192433728755697","0.08719476323286975","0.4142995405868367","0.12716307171050018","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6900012613014836","0.08021187641850391","0.49561186451689987","0.6271276412050303","0.7009940776929805","0.7381534161892986","0.8438283933706218","5.0","1.0","1.0","0.04","1.0","1.0","0.9520026069707657","2.2204460492503132e-17","0.43411271375626403","8.326672684688674e-18","0.9269653405513733","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","15","True","5","8.799093181158609e-08","500","4500","5000","151","149","206.84383478972143","0.0","gradient_norm_below_tol","0.3187071677290677","0.08634248813885262","0.3930622009722644","0.11716484149217887","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6884397394656819","0.06151659750146307","0.5692395207323035","0.6576042338680702","0.6863766653013513","0.7155507496862975","0.8539265526155333","5.0","1.0","1.0","0.04","1.0","1.0","0.9400506606223584","1.1102230246251566e-18","0.3510532719640537","-3.3306690738754695e-17","0.9476524554329241","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","16","True","5","7.40310618078158e-08","500","4500","5000","151","149","197.88216109660658","0.0","gradient_norm_below_tol","0.3020412423674354","0.08078834685548876","0.4206459117326141","0.12989867846419648","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7029564147288605","0.06863833063760717","0.5349948362276838","0.6643690088691108","0.689246659922055","0.7489808685185121","0.8591774778233701","5.0","1.0","1.0","0.04","1.0","1.0","1.0220525448732212","1.1102230246251566e-17","0.387917920820416","1.6653345369377347e-17","0.9336999324302788","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","17","True","6","6.702168431112921e-15","500","4500","5000","151","148","198.6035489805546","0.0","gradient_norm_below_tol","0.30789308092806755","0.0845098459882555","0.41748132572891056","0.12908657337163176","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7152513351433453","0.07221883512860475","0.47977509820358244","0.6763849461594347","0.7218402471377849","0.7537837887599572","0.8456007984054372","5.0","1.0","1.0","0.04","1.0","1.0","1.0841196912456508","-5.551115123125783e-18","0.40131931108310526","3.3306690738754695e-17","0.9066265706925137","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","18","True","6","9.392658598816728e-08","500","4500","5000","151","149","203.65426141630996","0.0","gradient_norm_below_tol","0.3162532259964079","0.08741945223031056","0.41885580554697854","0.12973198315126533","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.7054790560597397","0.08241795450680967","0.4850967877535188","0.6529327897590076","0.7101048303567177","0.7680290336826536","0.8610604446052237","5.0","1.0","1.0","0.04","1.0","1.0","1.0410862559035596","-1.1102230246251566e-17","0.4521370184980682","3.053113317719181e-17","0.9045059822529329","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.1","0.1","0.1","False","19","True","5","6.694988112708511e-08","500","4500","5000","151","149","210.00768671842155","0.0","gradient_norm_below_tol","0.32719106120576735","0.09034250691433551","0.41406245766226674","0.12667800836608603","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6859775825327545","0.07293490531069344","0.5219209441947897","0.6308476416770896","0.6821289916084882","0.7497675580422657","0.8397982543548997","5.0","1.0","1.0","0.04","1.0","1.0","0.9283968564103059","2.220446049250313e-18","0.39885281876387707","-3.3306690738754695e-17","0.9265704136919475","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","0","True","6","1.4628716137328277e-13","1000","4000","5000","151","149","369.92713278408013","0.0","gradient_norm_below_tol","0.28504852394393676","0.07699656335630738","0.3446743675722759","0.10009066049340848","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6911510792178472","0.0626371656518169","0.556911093086883","0.6550113065321357","0.6875952549369583","0.73114114272913","0.8146665848033493","5.0","1.0","1.0","0.04","1.0","1.0","1.0432578122172567","8.326672684688674e-18","0.39919733824453707","-2.6645352591003756e-17","1.2788296218783624","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","1","True","6","2.2479525872345083e-13","1000","4000","5000","151","149","364.18986380275754","0.0","gradient_norm_below_tol","0.28154306361044973","0.07731975347186656","0.35211038405031914","0.10444842075512159","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6960466182010756","0.06627251401414953","0.5617706689468328","0.6427009838721064","0.7044087310308416","0.7549417685642003","0.8181703495095701","5.0","1.0","1.0","0.04","1.0","1.0","1.091714185794356","1.1102230246251566e-17","0.4120075979179492","-1.7763568394002505e-17","1.2590206391618397","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","2","True","6","1.2352099155565114e-12","1000","4000","5000","151","149","364.48687817911855","0.0","gradient_norm_below_tol","0.2792423140886197","0.07522970964071515","0.35045960506323437","0.10284753103614276","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.690915991176212","0.06758525531746322","0.489299340555984","0.643530424826813","0.6825670611504968","0.7413656955182648","0.8109405292634411","5.0","1.0","1.0","0.04","1.0","1.0","1.0483656763610119","1.2212453270876722e-17","0.4230486132673012","-3.1086244689504386e-17","1.2779229874646258","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","3","True","6","1.6514213149500405e-13","1000","4000","5000","151","149","379.14333634395985","0.0","gradient_norm_below_tol","0.29880690644301766","0.08282453927713335","0.34681469714179897","0.10105218394299505","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.688063857627171","0.05348324598135449","0.5760770800985955","0.6574651293794735","0.6890249049675735","0.7365761564015294","0.8138397786069844","5.0","1.0","1.0","0.04","1.0","1.0","1.0237372161523557","-8.881784197001253e-18","0.3306312396608923","-4.884981308350689e-17","1.2523690861683707","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","4","True","6","1.17174818094558e-13","1000","4000","5000","151","149","389.4777192095886","0.0","gradient_norm_below_tol","0.31009648563829584","0.0867169186046581","0.3420515981344409","0.09940693903146501","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6867982458814419","0.06188850744193132","0.5273435838163499","0.6429134506084311","0.6912383763354094","0.7390993126104511","0.7872596163883969","5.0","1.0","1.0","0.04","1.0","1.0","1.0003422514827696","4.440892098500626e-18","0.3761836058049493","2.886579864025407e-17","1.238230443946331","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","5","True","6","2.4958864289452447e-13","1000","4000","5000","151","149","370.5988915261728","0.0","gradient_norm_below_tol","0.28460729715802724","0.07661694706867407","0.3464855578129675","0.10149964174303808","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6895216463325018","0.0714458575797401","0.44331553042082505","0.646695222453292","0.6953081762340986","0.7292165746004506","0.8274247201206107","5.0","1.0","1.0","0.04","1.0","1.0","1.0337964677473959","1.3322676295501878e-17","0.4440580981122847","2.2204460492503132e-17","1.280302391681401","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","6","True","6","2.6634031837939056e-13","1000","4000","5000","151","149","377.03904884991186","0.0","gradient_norm_below_tol","0.29178183481875286","0.0792884406481416","0.3361482436854768","0.09711655522915892","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6834699303186237","0.05294015244209509","0.5727207727014233","0.6448126715412186","0.6754506941511861","0.7343540992396804","0.8008167434680399","5.0","1.0","1.0","0.04","1.0","1.0","0.9909183383926765","1.9984014443252817e-17","0.33278638627685686","1.9984014443252817e-17","1.2911844031487092","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","7","True","6","2.581094848763722e-13","1000","4000","5000","151","149","372.11365103212285","0.0","gradient_norm_below_tol","0.29043803597790246","0.07995110061551756","0.3520827127364408","0.1037441862596364","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6956550370743723","0.05655903336891119","0.5792424200763494","0.6548563683945594","0.6994514092570348","0.7307151149857937","0.8210072704974296","5.0","1.0","1.0","0.04","1.0","1.0","1.067963072988751","-4.440892098500626e-18","0.3568519787985812","-1.5543122344752193e-17","1.2595725782160119","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","8","True","6","1.1735624733378375e-13","1000","4000","5000","151","149","382.4074067227003","0.0","gradient_norm_below_tol","0.29893900650996713","0.0820321795092328","0.34521701795940285","0.0997527821955878","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6798513423176819","0.05315696972361803","0.5447628174397957","0.6496512884111892","0.68509865321947","0.7167372008171189","0.7994732574489457","5.0","1.0","1.0","0.04","1.0","1.0","0.9695817591187093","-8.881784197001253e-18","0.3249936398028546","-2.4424906541753444e-17","1.2781132497689456","observed_true_unobserved_probability_imputation"
"m1_additive","m1_penalized_additive_logistic_irt","olym_math","deepseek-anthropic","random_uniform","0.2","0.2","0.2","False","9","True","6","2.6461300156095424e-14","1000","4000","5000","151","149","383.50746403310995","0.0","gradient_norm_below_tol","0.2954933742898812","0.07993992603802233","0.33562788072071414","0.09629152109944022","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6694240835865964","0.05419365442223895","0.47814949572060206","0.6371261048023963","0.6686408812683163","0.7056974128137141","0.8068104626340697","5.0","1.0","1.0","0.04","1.0","1.0","0.901039286201244","8.326672684688674e-19","0.3315441591153805","4.440892098500626e-18","1.3127561786427762","observed_true_unobserved_probability_imputation"
