model,subject,mask_design,benchmark,model_id,budget,mask_type,method,prompt_mae_mean,prompt_mae_std,prompt_rmse_mean,prompt_rmse_std,wasserstein_1_mean,wasserstein_1_std,test_log_loss_mean,test_log_loss_std,test_brier_mean,test_brier_std,converged_rate,cover_prompt_latent_95_mean,cover_prompt_latent_95_std,mean_interval_width_latent_95_mean,mean_interval_width_latent_95_std,median_interval_width_latent_95_mean,median_interval_width_latent_95_std,cover_prompt_predictive_95_mean,cover_prompt_predictive_95_std,mean_interval_width_predictive_95_mean,mean_interval_width_predictive_95_std,median_interval_width_predictive_95_mean,median_interval_width_predictive_95_std,cover_avg_latent_95_mean,cover_avg_latent_95_std,avg_interval_width_latent_95_mean,avg_interval_width_latent_95_std,cover_avg_predictive_95_mean,cover_avg_predictive_95_std,avg_interval_width_predictive_95_mean,avg_interval_width_predictive_95_std
meta_llama_llama_3_8b_instruct,college_computer_science,random,mmlu:college_computer_science,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,PE-Rasch,0.0463999702039086,0.0036633248635775,0.0601202343290033,0.0036843652078471,0.0320928170054295,0.0039910005758959,0.256769491905427,0.017070283921837,0.0714140668838451,0.0032247674494121,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,Avg,0.293499994708,0.0177571889890013,0.3415823552015245,0.0178726986620991,0.275899994708,0.0167106747384937,4.723833963116339,0.4235091503099439,0.3541326482785714,0.0124334495542195,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,BayPIRE,0.027047579363043,0.005803735855542,0.0327089643613559,0.0063187996216395,0.0228075728418821,0.0075381015783178,0.3104780637752575,0.009181842410497,0.0859012262995413,0.0030067724649939,1.0,0.996,0.0051639777949432,0.1931730078471601,0.0166285958376094,0.192645593527326,0.0164810145350678,1.0,0.0,0.2210124999999999,0.0151527557541341,0.2220124999999999,0.0161744450789235,1.0,0.0,0.0825984660594764,0.0024354514782062,1.0,0.0,0.0832984999999999,0.0019049038325099
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,PE-Rasch,0.1058180425731727,0.0104531462318132,0.1403337360295439,0.0125176033741089,0.0853879906706006,0.0103425150202864,0.4335912280022422,0.0172498576576733,0.1160743851533788,0.0063109525039901,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,Avg,0.2035299983008,0.0163383696217446,0.2394076450190794,0.0197899574079169,0.1856099983008,0.0164097833159742,1.9434481617563224,0.2859727438959481,0.2948854152195833,0.0097138725893918,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,BayPIRE,0.0210934587095042,0.0014000884592991,0.0261305931945496,0.0017903785353845,0.0160908340956412,0.0009917072868936,0.2402848795204356,0.0078226139450476,0.0680786650271379,0.0030686733895681,1.0,0.978,0.0154919333848296,0.123724754403408,0.0170418245025377,0.1236117755789833,0.0166409780059678,0.999,0.0031622776601683,0.1570987499999999,0.0146888826181382,0.157,0.0133749350984925,1.0,0.0,0.0508117999110796,0.0023197898849149,1.0,0.0,0.0518467499999999,0.0021263133359827
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,PE-Rasch,0.0776929020034577,0.0114573585668445,0.1160592484997597,0.0153777592228591,0.0596481579158115,0.0118436406953337,0.4184031386713017,0.0538231233926047,0.1034898178869731,0.0134965546818453,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,Avg,0.1284999998068,0.0121698168757992,0.1621542454528087,0.0114017806051057,0.1080999998068,0.0122356037164152,0.8643540652118988,0.0782827703766443,0.2633804346163043,0.0043921109857519,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,BayPIRE,0.0207771915534287,0.0015165929929357,0.0257026035862911,0.0019863995166755,0.0145969813625647,0.0016321056524532,0.2105859090500904,0.005649735041774,0.0627214953550585,0.002133097841432,1.0,0.892,0.0434101882562659,0.0888704173591656,0.0166865545332392,0.0890146627246993,0.0169497931794927,0.99,0.0105409255338945,0.1258662499999999,0.0110048469277304,0.127,0.011595018087284,0.9,0.3162277660168379,0.0318751502031271,0.0011165575658817,0.9,0.3162277660168379,0.0329849999999999,0.0009447839259146
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,PE-Rasch,0.0639480748889034,0.0058957248646089,0.0834786808831872,0.0081867167932175,0.0459627113767179,0.0053905068279703,0.3495058881788012,0.0309779642078733,0.0873854902651461,0.0057976800393621,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,Avg,0.08782,0.0064277588110735,0.1097704900153897,0.0067083713689373,0.069795,0.0070674409953123,0.6969766455708373,0.0056338240961987,0.249024181547619,0.0020193570570435,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,BayPIRE,0.0186002553193312,0.0014621982953564,0.0233515202098818,0.0016353337567688,0.0112986514424757,0.0024436055914142,0.1893598424025597,0.0046903456517918,0.0584997462194287,0.0009480786466453,1.0,0.749,0.0948038911531471,0.0592906655561178,0.0160224997930808,0.0591593174936106,0.0159189216400905,0.982,0.0154919333848296,0.1045827499999999,0.0094306027739776,0.1049999999999999,0.0084983658559879,1.0,0.0,0.0204860086401735,0.0004520465102681,1.0,0.0,0.0221529999999999,0.0004384993348531
meta_llama_llama_3_8b_instruct,college_mathematics,balanced,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,PE-Rasch,0.0461281026252337,0.0055124943161596,0.0587464832502312,0.006621432570574,0.0300732735209104,0.0042494325462687,0.2414509905323148,0.0187023028417677,0.0721721534899104,0.0040481700949535,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Avg,0.2849999951698,0.0224610798777536,0.3502336044679111,0.0231936577446461,0.2649233285031333,0.0218773516972271,4.6083871548061275,0.442765430073503,0.3600660498070748,0.0168317308387627,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,BayPIRE,0.0298607839523902,0.0116976295422919,0.0354908731355973,0.0120181016367468,0.0259536614018137,0.0135095115552985,0.3544685292070303,0.0198197456595646,0.1043325413184161,0.007581189443047,1.0,0.993,0.0133749350984925,0.2056756636416807,0.023039287097922,0.2057725263824548,0.0235805048777815,1.0,0.0,0.2341227499999998,0.0204981199493595,0.2345499999999998,0.0223497452135615,1.0,0.0,0.1078493440541627,0.005541616608617,1.0,0.0,0.1088142499999999,0.0059127421315231
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,PE-Rasch,0.1099106876293532,0.0155332454481018,0.1524729707821777,0.0174283494323389,0.0897672129503315,0.0162478282966748,0.5142618205749747,0.0449596238394522,0.1426437343501714,0.0119675469865611,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Avg,0.2059084101765126,0.0110416250725328,0.2615828457148427,0.0126252018418118,0.1872650768431793,0.0100860192713811,2.627160765493348,0.3198606946785193,0.3060154797192232,0.0071510137269561,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,BayPIRE,0.0228334867288451,0.0027706743010069,0.0282887645323811,0.003371952487862,0.0180218067873582,0.0032562557299806,0.2651296515973728,0.0088431608052403,0.0759799242735088,0.0028308093417394,1.0,0.972,0.0161932770686548,0.1282839229804497,0.0106172331079226,0.128662778079797,0.0106025071784265,0.998,0.0063245553203367,0.1629104999999999,0.0083079066924894,0.1639999999999999,0.0084327404271156,1.0,0.0,0.0631111372085474,0.0028273218470627,1.0,0.0,0.0635962499999999,0.0027930440010259
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,PE-Rasch,0.0851686770251189,0.0092933443917563,0.1214096943082689,0.0115478067078709,0.0659582663715283,0.0084942686469335,0.4432460634396006,0.0276062151763361,0.1112976131809411,0.0075397460187049,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,Avg,0.1423454090535692,0.008775429907196,0.1813277192897498,0.010711184912465,0.1229664879746481,0.0088455491622218,1.0928590521642196,0.1786971807576149,0.2706152706890361,0.0043353935389107,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,BayPIRE,0.0220252148414355,0.0020223648047135,0.0273793142496111,0.0029501477870212,0.0153349074133765,0.0020760455246508,0.2144042243089081,0.0069896121907005,0.0634373828702576,0.0021171431478413,1.0,0.897,0.0569697775628056,0.1016105212462291,0.0306151204573333,0.1021008355504975,0.030592455974977,0.992,0.0122927259430571,0.1368552499999999,0.022612069308287,0.1379999999999999,0.0234757558155453,0.9,0.3162277660168379,0.0356529330809812,0.0019378308386661,0.9,0.3162277660168379,0.0367834999999999,0.0018157467854546
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,PE-Rasch,0.0654564177710492,0.0063384212374241,0.0881850725690097,0.0062706277502607,0.0474339561295314,0.0078738285250905,0.3481863316227397,0.028024733280985,0.088647487301949,0.004176351834597,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,Avg,0.0904978051044641,0.0034390942773465,0.114320750435177,0.0051455835878584,0.073042131728469,0.0046647768577132,0.7008977222164248,0.0046115090099166,0.2502883237709435,0.0014830270502495,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,BayPIRE,0.0182218890378059,0.000878308401639,0.0228458890780086,0.0008964654071597,0.0108926112361532,0.0017439715603288,0.1938249036008908,0.0039383594282307,0.0599662642219041,0.0013395607775096,1.0,0.8160000000000001,0.0665331997326648,0.0640525701542253,0.0090738993489193,0.0641593794842552,0.009217659201729,0.986,0.006992058987801,0.1064522499999999,0.0051144069996758,0.1059999999999999,0.0051639777949432,1.0,0.0,0.0213110835810174,0.0009536762906935,1.0,0.0,0.0232427499999999,0.0008223158777366
meta_llama_llama_3_8b_instruct,college_mathematics,random,mmlu:college_mathematics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,PE-Rasch,0.0494625728953549,0.0041864373473746,0.0635640070539192,0.0057380917774271,0.0344971031353755,0.0038847529858645,0.26170989989085,0.0141648474551665,0.076379142701829,0.0027968607039026,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,Avg,0.2780686223823529,0.0216579671148772,0.3531664378291086,0.0171999197477712,0.2635588184607843,0.0203430803563842,5.03961615909168,0.4175175193887452,0.3761599948918,0.012675803235643,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,BayPIRE,0.0228907432079073,0.0073008384264841,0.0274611094457812,0.0078091930975524,0.0190700787285782,0.0090956816178146,0.261548425022681,0.0137739535592421,0.0661446979369016,0.0052658616436367,1.0,0.998,0.0042163702135578,0.1750435148204529,0.013317444546752,0.1748813074057302,0.0132935028004935,1.0,0.0,0.2036083333333332,0.0121867083477391,0.2034803921568625,0.0120242732187608,1.0,0.0,0.0807906748677496,0.0028417167378659,1.0,0.0,0.0818313725490195,0.0034857213181462
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,two_way_balanced,PE-Rasch,0.0951301498671955,0.0111888712130934,0.1267516819573276,0.0129040515800605,0.0776603391563187,0.0118281343730408,0.3525766675821764,0.036133502731744,0.0934088230465862,0.0101503000866024,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,Avg,0.2023529400043137,0.0101042504813872,0.2451526067051364,0.0114736286672134,0.1864901949062745,0.0112801489878235,1.7948995631969769,0.2846687845163526,0.3112806110353061,0.0062224393949202,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,BayPIRE,0.0175283323432906,0.0011458697511447,0.0218203058901053,0.0013378549109745,0.013511668380414,0.0012905964704588,0.1975172858576788,0.0129787500184259,0.0514728730664342,0.004217624465355,1.0,0.967,0.0271006354989037,0.1007743115082662,0.0078781157990014,0.1007555193814684,0.0077534777089463,1.0,0.0,0.1355764705882352,0.006331168837147,0.1362867647058823,0.0072174448347567,1.0,0.0,0.046729387207696,0.0009555989578444,1.0,0.0,0.0476426470588235,0.0010965329450369
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,two_way_balanced,PE-Rasch,0.0676405988659814,0.0064754434560867,0.1052566895924402,0.0131448510297709,0.0508206291137605,0.0079713709529568,0.322405010951397,0.0312712608839222,0.0800020340437083,0.0063426164090393,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,Avg,0.1433039214672549,0.0061926573589639,0.174390020820068,0.0075645380428042,0.1284411763692156,0.0064426572840144,0.860500883791491,0.0819986151739529,0.2817819147810638,0.0030047081622574,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,BayPIRE,0.0172791580807631,0.0011659723559292,0.0213820958361769,0.001464947615115,0.0131356842940866,0.0016515137461881,0.1654250568638523,0.0061836525982972,0.0455638805040666,0.0019280701863689,1.0,0.881,0.0428044649799787,0.0670307864942894,0.0052586714440378,0.0670834000985794,0.0052367733957947,0.993,0.0094868329805051,0.1058453431372548,0.0045279416231325,0.1049019607843137,0.0047357440347024,1.0,0.0,0.0290883804882828,0.0013646915659832,1.0,0.0,0.0301112745098039,0.001409472710555
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,two_way_balanced,PE-Rasch,0.0528529876463118,0.0039973725661672,0.0726103055695157,0.0063038763424019,0.0393457825418417,0.0039318463841246,0.2644426851762488,0.0221860523796938,0.0667236129591417,0.0038674551847058,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,Avg,0.0934031862745098,0.0092434498447935,0.1139917195364199,0.0092332441712682,0.0774889705882353,0.0090536450494945,0.7246050525023826,0.0069681281388818,0.2641165515988372,0.0030199070116572,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,BayPIRE,0.015701510596654,0.001015185360305,0.0193786378206818,0.001143141304211,0.0099157318993541,0.00133818936074,0.1486048962120802,0.0022732654471621,0.0429959347290907,0.0004781884213496,1.0,0.77,0.0890692614392492,0.0490463694755216,0.0092633660706885,0.0491345332028808,0.0090814455908597,0.991,0.0073786478737262,0.0894610294117646,0.0052660594338142,0.0892156862745098,0.0055651589431131,0.9,0.3162277660168379,0.0179786304610619,0.0003996866971813,1.0,0.0,0.0195110294117646,0.0006609898735916
meta_llama_llama_3_8b_instruct,college_physics,balanced,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,two_way_balanced,PE-Rasch,0.0408473506540366,0.003114634356943,0.0520713270173163,0.0039883229991387,0.0279534984654913,0.0030487471193166,0.2009228938285377,0.011373126274696,0.0563418555500456,0.0021218233910633,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,Avg,0.2867881465439356,0.0200680493009263,0.3504646686835976,0.0158363507206999,0.2714394350593417,0.0203503532072024,4.72041317086416,0.3580168902045921,0.3737904765306979,0.0114454514977363,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,BayPIRE,0.0324668837542053,0.0131488833919139,0.0368968627252711,0.0130425640302992,0.0301647503205405,0.0151265251940473,0.3335570380270506,0.0161717226932581,0.0960069582543424,0.0071517228573232,1.0,0.996,0.0126491106406735,0.2011001083260431,0.0154208329381867,0.2010968633345123,0.0157457378285544,1.0,0.0,0.2295063725490194,0.0136891570539125,0.2299142156862745,0.0146973070949426,0.9,0.3162277660168379,0.1091823848590821,0.0039540215253372,0.9,0.3162277660168379,0.109775,0.0036955336928024
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,200.0,random_uniform,PE-Rasch,0.104606461983839,0.0094146060017539,0.1416850641090306,0.0103592466270065,0.0892787150759807,0.0090039889377133,0.4545525917401457,0.040194180490925,0.1285605489442878,0.0097758759010439,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,Avg,0.2188556420900561,0.0132037411516552,0.2754429449137209,0.0144158892167482,0.2038937513337535,0.0129454619138288,2.6534187970448087,0.3273968092420526,0.3277026162973023,0.0084125413102146,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,BayPIRE,0.0169085683546214,0.0008123384960546,0.0207608374808117,0.0009123715611217,0.0122221386752487,0.0008511632844852,0.2159663009998228,0.00905797707488,0.0571321114479383,0.0036656403538859,1.0,0.996,0.0051639777949432,0.1181675037166429,0.0138463345844249,0.1183744376395202,0.0139051574949961,1.0,0.0,0.1507575980392155,0.0118225425907254,0.1509803921568627,0.0124010888634054,1.0,0.0,0.0605919877443468,0.0036132538324822,1.0,0.0,0.0613468137254901,0.003452205713173
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,400.0,random_uniform,PE-Rasch,0.0759060905480624,0.0122761439150856,0.1095125454257138,0.0149364613637528,0.0597948712347741,0.0113394713534628,0.3415701184179603,0.0355654706532929,0.0886330326579261,0.0099196836634495,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,Avg,0.1452863538339031,0.0054588335992035,0.185273998323967,0.0090090305550568,0.1296950601602565,0.0068325730085265,1.0649029604881408,0.133232386997477,0.2859344751871434,0.003680680213743,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,BayPIRE,0.0171193945151057,0.0015490769947943,0.021213497036076,0.0019380974949025,0.0128125642896041,0.0019421292316484,0.1730786493658907,0.0102379610676006,0.0474007932074753,0.0028913259265635,1.0,0.8880000000000001,0.0595911999468974,0.0709774988258422,0.0070237965060164,0.0710827609988305,0.0070224665695472,0.994,0.006992058987801,0.107836519607843,0.0057647327506765,0.1088357843137254,0.0055628946381826,1.0,0.0,0.0327233900064247,0.0022271191558003,1.0,0.0,0.0338276960784314,0.0022240615135527
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,800.0,random_uniform,PE-Rasch,0.0535358671479149,0.0053917920846732,0.0771415845735661,0.0106938793819887,0.0383794877653544,0.0065328809670148,0.28078412421855,0.0231327922981209,0.0696244290916297,0.0058970716642919,1.0,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,Avg,0.0905089726439137,0.0075882428602542,0.1136195311878612,0.0068857165889942,0.07711664573756,0.0081165442855932,0.7330455223573638,0.030615575080039,0.263790350114543,0.002291396513789,,,,,,,,,,,,,,,,,,,,,
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,BayPIRE,0.0150285682499657,0.0011045200904385,0.0188854460873026,0.0013150831338089,0.0086087046125856,0.0010673253484496,0.1516011319008957,0.00380584176535,0.0433733815454123,0.0011260154211361,1.0,0.8470000000000001,0.051218486246016,0.0577636353716606,0.0096909807180304,0.0577474972859177,0.0095462134443853,0.995,0.0070710678118654,0.0933649509803921,0.0060124142074696,0.0950980392156862,0.0066171427226524,1.0,0.0,0.018462153524031,0.000681675491705,1.0,0.0,0.0199142156862744,0.0007468616254579
meta_llama_llama_3_8b_instruct,college_physics,random,mmlu:college_physics,meta_llama_llama_3_8b_instruct,1600.0,random_uniform,PE-Rasch,0.0405181517210737,0.0028240856088403,0.0536115939774379,0.0055383893530258,0.0283746960500076,0.00297993406875,0.2153645632330312,0.0213335249052908,0.0576770307385632,0.0038334248484056,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,200.0,two_way_balanced,Avg,0.2805799942474,0.0115806156834435,0.3046007051509084,0.0172693289547761,0.2673199942474,0.0108612253447892,3.807063371077605,0.3298556809941931,0.2943826492385714,0.0108100524213689,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,200.0,two_way_balanced,BayPIRE,0.0208064659992981,0.0069748345421467,0.0254000129301386,0.0072715833904831,0.0158872435647679,0.0088742203982529,0.2754903225798171,0.0125580246529504,0.0746953742976207,0.0045451059968618,1.0,0.998,0.0042163702135578,0.1914653710369948,0.0280665497019904,0.1911662673306255,0.0283416417051045,1.0,0.0,0.2181372499999999,0.0264015882689848,0.2170749999999997,0.0266453169744079,1.0,0.0,0.0796389979412751,0.0048421686524226,1.0,0.0,0.0802357499999999,0.0045363975627387
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,200.0,two_way_balanced,PE-Rasch,0.0888741622743098,0.0100454410930372,0.1283319376786325,0.0149208033167283,0.07514795711021,0.0106781124079797,0.3592750749208725,0.0364177141463019,0.0973908792388503,0.0097397038504054,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,400.0,two_way_balanced,Avg,0.1670599971872,0.0117819255624318,0.215562565477284,0.0150103225608859,0.1553999971872,0.0120688760623643,2.022950410500332,0.2268056782562796,0.2481927066408333,0.0071709604259631,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,400.0,two_way_balanced,BayPIRE,0.0173148675907125,0.0026822464346028,0.0217737789401765,0.0028350034864314,0.013509165465348,0.002839633521787,0.2113658000612214,0.0090330061617963,0.0582120036703822,0.0029105406875368,1.0,0.977,0.0133749350984925,0.1067829141464318,0.0170271791876297,0.1068303717842158,0.0168791628517917,0.999,0.0031622776601683,0.1407467499999999,0.0133039776868298,0.142,0.013984117975602,1.0,0.0,0.0469825493484638,0.0019528162283355,1.0,0.0,0.0481437499999999,0.0015886079904187
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,400.0,two_way_balanced,PE-Rasch,0.0643506269240984,0.0057711721077975,0.1000742053333905,0.0094422281617627,0.0499563370040443,0.0072077892616242,0.3464992375146049,0.0305248392564087,0.0864534429431095,0.0064449430069732,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,800.0,two_way_balanced,Avg,0.1188049993744,0.0103163691164422,0.1489752976344994,0.0107100864368493,0.1040449993744,0.0101984053564545,0.9622005073418204,0.0784358954778342,0.223614809382826,0.0036731069809896,,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,800.0,two_way_balanced,BayPIRE,0.01725469852332,0.0019360094567121,0.0216955339241617,0.0019679742489299,0.0119370653894696,0.003241362313666,0.1821858624769047,0.007588406309643,0.0520380328283527,0.0020992924457729,1.0,0.902,0.0590291829898097,0.0770233380886225,0.0106665007428982,0.0771530111049052,0.0106198377930995,0.991,0.0087559503577091,0.1137127499999999,0.0061577018677154,0.1149999999999999,0.0052704627669472,0.8,0.4216370213557839,0.0299667267808245,0.0006259731278881,0.8,0.4216370213557839,0.0311934999999999,0.0008785935730852
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,800.0,two_way_balanced,PE-Rasch,0.0573913256038072,0.0031153175340619,0.0784026715502422,0.0045770989979729,0.0433050689821564,0.0040729278529137,0.3140526446718825,0.0223653459024401,0.0761454905809121,0.0026340904653826,1.0,,,,,,,,,,,,,,,,,,,,
mistralai_mistral_7b_instruct_v0_2,abstract_algebra,balanced,mmlu:abstract_algebra,mistralai_mistral_7b_instruct_v0_2,1600.0,two_way_balanced,Avg,0.0832349999832,0.0043171524785204,0.1032103824618019,0.007847819479218,0.0694049999832,0.0038751308173112,0.6350545019708924,0.0223932446273226,0.2121238839164285,0.0023832573239334,,,,,,,,,,,,,,,,,,,,,
